,id,stationName,x,y,geometry
358,SN59680,Ørsta-Volda LH,6.078056927162791,62.180413205637954,POINT (6.078056927162791 62.180413205637954)
359,SN4781,Gardermoen sør,11.0743,60.1883,POINT (11.0743 60.1883)
360,SN51991,Vetlebotn II,6.473,60.866,POINT (6.473 60.866)
361,SN45675,Rv13 Årdal,6.17367,59.14967,POINT (6.17367 59.14967)
362,SN209590,Tärendö D,22.6287,67.1661,POINT (22.6287 67.1661)
364,SN78350,Bardal,13.3917,66.2178,POINT (13.3917 66.2178)
365,SN39520,Rv9 Moisund,7.77717,58.49083,POINT (7.77717 58.49083)
366,SN374600,,-1.75472222222222,51.1616666666667,POINT (-1.75472222222222 51.1616666666667)
368,SN17853,Ås (NIBIO),10.7819975,59.6604556,POINT (10.7819975 59.6604556)
369,SN41090,Mandal,7.4517,58.0247,POINT (7.4517 58.0247)
370,SN280100,,20.7911111111111,69.0494444444444,POINT (20.7911111111111 69.0494444444444)
371,SN211905,Årrenjarka,18.0226,66.8834,POINT (18.0226 66.8834)
372,SN33240,Rauland,8.0535662,59.6923275,POINT (8.0535662 59.6923275)
373,SN99380,Høyde 212 ,29.8695,69.71,POINT (29.8695 69.71)
374,SN60640,Valldal,7.2525,62.297,POINT (7.2525 62.297)
375,SN92750,Hasvik LH,22.1457,70.4865,POINT (22.1457 70.4865)
376,SN87950,Skjærvika,17.2413,68.732,POINT (17.2413 68.732)
377,SN1031500,,7.69694444444444,52.1344444444444,POINT (7.69694444444444 52.1344444444444)
378,SN1250000,,15.7888888888889,50.9002777777778,POINT (15.7888888888889 50.9002777777778)
379,SN44562,Ullandhaug ,5.69005,58.93355,POINT (5.69005 58.93355)
380,SN23550,Beitostølen,8.9225701,61.2509419,POINT (8.9225701 61.2509419)
381,SN86290,Årrstranda ,14.113,68.3052,POINT (14.113 68.3052)
382,SN26852,Bragernes skole ,10.2258,59.7487,POINT (10.2258 59.7487)
383,SN252700,Landvetter,12.2911111111111,57.6572222222222,POINT (12.2911111111111 57.6572222222222)
384,SN53480,Klevavatnet,7.2085,60.7192,POINT (7.2085 60.7192)
385,SN46850,Vikedal,5.9948,59.5553,POINT (5.9948 59.5553)
386,SN66005,Valset ferjekai,9.687796,63.638828,POINT (9.687796 63.638828)
387,SN30261,Porsgrunn,9.6385,59.1353,POINT (9.6385 59.1353)
388,SN226520,Bredbyn D,18.0717,63.4612,POINT (18.0717 63.4612)
389,SN218490,Skröven D,21.8444,66.7757,POINT (21.8444 66.7757)
390,SN3300800,,23.6858,52.1167,POINT (23.6858 52.1167)
391,SN76780,Sandnessjøen - Åsen,12.612,66.014,POINT (12.612 66.014)
392,SN57670,Rv5 Storebru aust IoT,5.54774,61.57221,POINT (5.54774 61.57221)
393,SN32540,Rv36 Ulefoss,9.28017,59.27283,POINT (9.28017 59.27283)
394,SN88650,Botnhamn,17.8708,69.5015,POINT (17.8708 69.5015)
395,SN12210,Arstadtajet,11.1333,60.767,POINT (11.1333 60.767)
396,SN59850,E39 Bjørndalsbrua,6.011491,62.275183,POINT (6.011491 62.275183)
397,SN25165,Rv52 Hemsedalsfjellet,8.15567,60.97567,POINT (8.15567 60.97567)
398,SN52565,Drogeflua,4.95738,60.8154,POINT (4.95738 60.8154)
399,SN47272,Duehammar,5.337831,59.297135,POINT (5.337831 59.297135)
400,SN32890,Høydalsmo,8.1999004,59.4965232,POINT (8.1999004 59.4965232)
401,SN60945,Ålesund,6.2108,62.4703,POINT (6.2108 62.4703)
402,SN69100,Værnes,10.9305,63.4597,POINT (10.9305 63.4597)
403,SN292400,,24.1424,62.5546,POINT (24.1424 62.5546)
404,SN210200,Stekenjokk,14.5086111111111,65.0944444444444,POINT (14.5086111111111 65.0944444444444)
405,SN27480,Nordre Bergan,10.2752,59.1683,POINT (10.2752 59.1683)
406,SN490387091,300 kV Blåfalli – Mauranger-91,6.18484,60.10147,POINT (6.18484 60.10147)
407,SN24600,Krødsherad,9.596057,60.1370967,POINT (9.596057 60.1370967)
408,SN19459,Østerås,10.6027,59.9478,POINT (10.6027 59.9478)
409,SN60810,Lebergsfjellet ,6.8717,62.5158,POINT (6.8717 62.5158)
410,SN30243,Kjørtingen,9.775898,59.008377,POINT (9.775898 59.008377)
412,SN37600,Fv355 Veum,8.0895,59.28417,POINT (8.0895 59.28417)
413,SN266400,Rönneby,15.2680555555556,56.2669444444444,POINT (15.2680555555556 56.2669444444444)
414,SN53160,Jordalen,6.7243,60.9004,POINT (6.7243 60.9004)
415,SN4775,Garder,11.06265,60.190418,POINT (11.06265 60.190418)
416,SN30282,Rødmyrlia ,9.6017,59.1702,POINT (9.6017 59.1702)
417,SN29600,Tunhovd,8.7511,60.4629,POINT (8.7511 60.4629)
418,SN18170,Østensjø,10.8368,59.8955,POINT (10.8368 59.8955)
419,SN631000,,3.59583333333333,51.4413888888889,POINT (3.59583333333333 51.4413888888889)
420,SN29950,Svenner fyr,10.148,58.9688,POINT (10.148 58.9688)
421,SN70960,E6 Tjennaråsen,12.341,64.33333,POINT (12.341 64.33333)
422,SN67560,Kotsøy,10.5608,62.9763,POINT (10.5608 62.9763)
423,SN59530,Fv61 Kvilehytta,5.538,62.01633,POINT (5.538 62.01633)
424,SN244000,Åmot,16.4311111111111,60.9622222222222,POINT (16.4311111111111 60.9622222222222)
425,SN271400,,26.4402777777778,64.5013888888889,POINT (26.4402777777778 64.5013888888889)
426,SN1077600,,12.1019444444444,49.0422222222222,POINT (12.1019444444444 49.0422222222222)
427,SN34095,Fv363 Stokkebakken,9.6068,58.9817,POINT (9.6068 58.9817)
429,SN61064,Vestnes ,7.0903,62.6213,POINT (7.0903 62.6213)
430,SN86921,Anda fyr,15.17019,69.066442,POINT (15.17019 69.066442)
431,SN203600,Nikkaluokta,19.0255555555556,67.8541666666667,POINT (19.0255555555556 67.8541666666667)
432,SN808400,,-2.33111111111111,42.4522222222222,POINT (-2.33111111111111 42.4522222222222)
434,SN490391032,300 kV Mauranger – Samnanger-32,6.24086,60.18794,POINT (6.24086 60.18794)
435,SN1255000,,19.0925,50.8125,POINT (19.0925 50.8125)
436,SN30246,FV2962 Pauler,9.9423322,59.0644161,POINT (9.9423322 59.0644161)
437,SN88626,Senjahopen ,17.4833,69.5,POINT (17.4833 69.5)
438,SN46530,Vivassdalen,6.9627,59.9534,POINT (6.9627 59.9534)
439,SN644700,,4.35805555555556,50.7969444444444,POINT (4.35805555555556 50.7969444444444)
440,SN67210,E6 Horg,10.25483,63.13833,POINT (10.25483 63.13833)
441,SN94242,Hammerfest havn,23.6651,70.6691,POINT (23.6651 70.6691)
442,SN81915, Sulitjelma,16.0797,67.1195,POINT (16.0797 67.1195)
443,SN32220,Lifjell ,8.9837,59.5022,POINT (8.9837 59.5022)
444,SN27770,Stokke,10.2022,59.2752,POINT (10.2022 59.2752)
445,SN75410,Nordøyan fyr,10.5493,64.7977,POINT (10.5493 64.7977)
446,SN18215,Brobekk,10.8315,59.9323,POINT (10.8315 59.9323)
447,SN90510,Tromsdalen ,19.0065,69.6508,POINT (19.0065 69.6508)
448,SN48450,Husnes,5.7694553,59.8641203,POINT (5.7694553 59.8641203)
449,SN1523500,,24.9352777777778,45.8363888888889,POINT (24.9352777777778 45.8363888888889)
450,SN241820,Kristinehamn,14.1019,59.3107,POINT (14.1019 59.3107)
451,SN40420,Bykle,7.3439563,59.3505771,POINT (7.3439563 59.3505771)
452,SN1009100,,13.4341666666667,54.6791666666667,POINT (13.4341666666667 54.6791666666667)
453,SN79600,Mo i Rana LH,14.3015,66.3643,POINT (14.3015 66.3643)
454,SN88500,Gryllefjord,17.0513,69.3627,POINT (17.0513 69.3627)
455,SN81780,E6 Semska,15.4068,66.6588,POINT (15.4068 66.6588)
456,SN82220,Rv80 Hunstad,14.51733,67.27833,POINT (14.51733 67.27833)
458,SN43390,Rv426 Sleveland IoT,6.0584114,58.5130222,POINT (6.0584114 58.5130222)
459,SN248190,Västerås,16.6034,59.5977,POINT (16.6034 59.5977)
460,SN1223500,,17.5325,53.7152777777778,POINT (17.5325 53.7152777777778)
461,SN41990,E39 Vatland,6.92383,58.2205,POINT (6.92383 58.2205)
462,SN94870,Olderfjord,25.07667,70.47183,POINT (25.07667 70.47183)
463,SN27330,Taranrød,10.2983,59.2938,POINT (10.2983 59.2938)
464,SN90770,Mjønes,19.5837,70.1064,POINT (19.5837 70.1064)
465,SN52505,Marøy,4.868172,60.711874,POINT (4.868172 60.711874)
466,SN49087,Folgefonna topp,6.40585,60.223533,POINT (6.40585 60.223533)
467,SN76460,Bremstein fyr,11.2863,65.5967,POINT (11.2863 65.5967)
468,SN27420,Tjøme,10.398,59.1205,POINT (10.398 59.1205)
469,SN258400,Gotska Sandön,19.2,58.4,POINT (19.2 58.4)
470,SN57000,Førde LH,5.76,61.391,POINT (5.76 61.391)
471,SN47445,E39 Sveio,5.48483,59.625,POINT (5.48483 59.625)
472,SN68125,Sverresborg,10.3498,63.4223,POINT (10.3498 63.4223)
473,SN86598,Stokmarknes LH V,15.0147,68.5813,POINT (15.0147 68.5813)
474,SN98360,Båtsfjord,29.6990634,70.6036315,POINT (29.6990634 70.6036315)
475,SN13110,E6 Fåberg,10.41067,61.16967,POINT (10.41067 61.16967)
476,SN15290,Dugurdskampen BH3,8.3860707,61.696971,POINT (8.3860707 61.696971)
477,SN11710,Einavatn,10.6408,60.59505,POINT (10.6408 60.59505)
478,SN1624200,,12.2388888888889,41.8002777777778,POINT (12.2388888888889 41.8002777777778)
479,SN294700,,27.2022222222222,61.6886111111111,POINT (27.2022222222222 61.6886111111111)
480,SN261845,Halmstad,12.9242,56.6737,POINT (12.9242 56.6737)
481,SN28380,Kongsberg,9.6377,59.6247,POINT (9.6377 59.6247)
482,SN298100,,21.3677777777778,59.7841666666667,POINT (21.3677777777778 59.7841666666667)
483,SN718000,,6.22138888888889,48.6877777777778,POINT (6.22138888888889 48.6877777777778)
484,SN496228018,Hamang-Bærum-18,10.5522,59.9198,POINT (10.5522 59.9198)
485,SN30255,Porsgrunn (Ås),9.6603,59.0872,POINT (9.6603 59.0872)
486,SN222100,Korsvattnet,13.5038888888889,63.8397222222222,POINT (13.5038888888889 63.8397222222222)
487,SN220700,Storlien,12.1219444444444,63.2827777777778,POINT (12.1219444444444 63.2827777777778)
488,SN99670,Skarvfjell,30.4133,69.7315,POINT (30.4133 69.7315)
489,SN55430,Mjølversgrendi,7.2762,61.6595,POINT (7.2762 61.6595)
490,SN1196800,,21.2166666666667,48.6666666666667,POINT (21.2166666666667 48.6666666666667)
491,SN30650,Notodden lh,9.2111,59.5666,POINT (9.2111 59.5666)
492,SN38150,E18 Inntjorheia,8.462,58.29683,POINT (8.462 58.29683)
493,SN17820,E6 Nøstvet,10.832,59.7718,POINT (10.832 59.7718)
494,SN261800,Torup,13.0602777777778,56.9494444444444,POINT (13.0602777777778 56.9494444444444)
495,SN18233,Nyland,10.864,59.9452,POINT (10.864 59.9452)
496,SN91380,Skibotn,20.2823,69.3875,POINT (20.2823 69.3875)
497,SN44520,Gjesdal,6.0135,58.755,POINT (6.0135 58.755)
498,SN20960,Ivar Aasen,2.2077,58.9258,POINT (2.2077 58.9258)
499,SN46090,Rv13 Eiane,6.29267,59.29417,POINT (6.29267 59.29417)
500,SN245615,Films Kyrkby,17.9078,60.2363,POINT (17.9078 60.2363)
501,SN1542000,,26.0780555555556,44.5105555555556,POINT (26.0780555555556 44.5105555555556)
502,SN44610,Kvitsøy,5.4122,59.0705,POINT (5.4122 59.0705)
503,SN55735,Rv5 Frudalen,6.8745,61.34733,POINT (6.8745 61.34733)
504,SN17775,Fagerstrand ,10.5886,59.7377,POINT (10.5886 59.7377)
505,SN64330,Kristiansund LH,7.8158,63.1093,POINT (7.8158 63.1093)
506,SN39200,Kvadraturen,7.9968,58.1457,POINT (7.9968 58.1457)
507,SN57700,Rv5 Grov,5.33117,61.61367,POINT (5.33117 61.61367)
508,SN262500,Skillinge,14.3172222222222,55.4888888888889,POINT (14.3172222222222 55.4888888888889)
509,SN71750,Breivoll,10.4055,63.918,POINT (10.4055 63.918)
510,SN31520,Groset,8.314218,59.8356592,POINT (8.314218 59.8356592)
511,SN1615300,,8.16972222222222,43.9572222222222,POINT (8.16972222222222 43.9572222222222)
512,SN24890,Nesbyen,9.1323323,60.5669244,POINT (9.1323323 60.5669244)
513,SN63630,Storhornet ,9.392,62.6352,POINT (9.392 62.6352)
514,SN82130,Rv80 Nordvika,15.162,67.33117,POINT (15.162 67.33117)
515,SN91685,Vorterøyskagen,20.6642,69.9878,POINT (20.6642 69.9878)
516,SN275500,,24.7247222222222,64.0502777777778,POINT (24.7247222222222 64.0502777777778)
517,SN26765,Sundbyfoss,10.1273764,59.5100536,POINT (10.1273764 59.5100536)
518,SN20951,Gullfaks B,2.2013,61.203,POINT (2.2013 61.203)
519,SN51940,E16 Vinje vest,6.49967,60.7855,POINT (6.49967 60.7855)
520,SN618000,,12.6452777777778,55.6141666666667,POINT (12.6452777777778 55.6141666666667)
521,SN202900,Tarfala,18.6072222222222,67.9113888888889,POINT (18.6072222222222 67.9113888888889)
522,SN40510,Blåsjø,6.8817,59.3335,POINT (6.8817 59.3335)
523,SN59010,Måløy − Kulen,5.12764,61.9309,POINT (5.12764 61.9309)
524,SN91120,Lyngen,20.1518,69.5598,POINT (20.1518 69.5598)
525,SN61190,Seterneset,7.31282,62.67312,POINT (7.31282 62.67312)
527,SN64590,Fv65 Øvre Rindal,9.43667,63.097,POINT (9.43667 63.097)
528,SN280500,,27.0066666666667,69.7563888888889,POINT (27.0066666666667 69.7563888888889)
529,SN12960,Sjusjøen,10.7088,61.1638,POINT (10.7088 61.1638)
530,SN50570,Skredderdalen,5.3358,60.404,POINT (5.3358 60.404)
531,SN214710,Malå,18.7431,65.1808,POINT (18.7431 65.1808)
532,SN54320,Borgund,7.817917,61.058356,POINT (7.817917 61.058356)
533,SN64970,Fv65 Surnadal Nordmarka,8.66383,63.0075,POINT (8.66383 63.0075)
534,SN3352600,,24.6891666666667,48.8891666666667,POINT (24.6891666666667 48.8891666666667)
535,SN76965,Oseberg C ,2.7757,60.6083,POINT (2.7757 60.6083)
537,SN1151800,,14.2555555555556,50.1002777777778,POINT (14.2555555555556 50.1002777777778)
538,SN31855,FV3420 Ambjørndalen,8.585,59.5873,POINT (8.585 59.5873)
539,SN17850,Ås,10.7818,59.6605,POINT (10.7818 59.6605)
540,SN57030,Fv609 Holmedal vest,5.17283,61.35917,POINT (5.17283 61.35917)
541,SN91060,Sjursnes,19.7092,69.6017,POINT (19.7092 69.6017)
542,SN27261,Vallø,10.4985,59.2625,POINT (10.4985 59.2625)
543,SN65930,Bogøya,8.5509,63.8719,POINT (8.5509 63.8719)
544,SN245600,Film,17.9044444444444,60.2358333333333,POINT (17.9044444444444 60.2358333333333)
545,SN242370,Åsarna,12.8538,60.2788,POINT (12.8538 60.2788)
546,SN37570,Borsæ,7.8276227,59.3792661,POINT (7.8276227 59.3792661)
547,SN55702,Fv424 Haukåsen,7.1365,61.15917,POINT (7.1365 61.15917)
548,SN211040,Hemavan D,15.0885,65.8224,POINT (15.0885 65.8224)
549,SN90360,E8 Sandvikeidet,19.00867,69.54633,POINT (19.00867 69.54633)
550,SN32061,Gvarv (Bioforsk),9.2118,59.3822,POINT (9.2118 59.3822)
551,SN29890,Rv7 Nedre Båtstjørne,7.748837,60.429977,POINT (7.748837 60.429977)
552,SN4455,Rv4 Åneby,10.84667,60.11067,POINT (10.84667 60.11067)
553,SN27010,Konnerud ,10.146,59.713,POINT (10.146 59.713)
554,SN601100,,-6.7647,62.02305,POINT (-6.7647 62.02305)
555,SN65275,E39 Hemnekjølen,9.3853,63.228,POINT (9.3853 63.228)
556,SN52508,Fedjeosen III,4.6744,60.7222,POINT (4.6744 60.7222)
557,SN76929,Yme,4.5345,57.8188,POINT (4.5345 57.8188)
558,SN59210,Rv15 Måløybrua,5.12133,61.92917,POINT (5.12133 61.92917)
559,SN203100,Rensjön,19.8394444444444,68.0747222222222,POINT (19.8394444444444 68.0747222222222)
560,SN50310,Kvamskogen,5.9636631,60.3889174,POINT (5.9636631 60.3889174)
561,SN76938,Ula,2.8458,57.408,POINT (2.8458 57.408)
562,SN91670,Holten,20.6,69.92,POINT (20.6 69.92)
563,SN85040,Rotvær,15.943,68.368,POINT (15.943 68.368)
564,SN16845,E136 Lora,8.69033,62.147,POINT (8.69033 62.147)
565,SN51530,Vossavangen,6.4265,60.6252,POINT (6.4265 60.6252)
566,SN12700,Vårsætergrenda ,10.5112,61.104,POINT (10.5112 61.104)
567,SN26750,Fv35 Hemsdalen,10.05967,59.57017,POINT (10.05967 59.57017)
568,SN58860,Trolledalsegga ,6.1065,61.8902,POINT (6.1065 61.8902)
569,SN79253,E12 Umbukta,14.58367,66.16567,POINT (14.58367 66.16567)
570,SN50830,E16 Indre Arna,5.461,60.42133,POINT (5.461 60.42133)
571,SN50175,Austevoll,5.2038,60.0167,POINT (5.2038 60.0167)
572,SN3190,Sarpsborg,11.1127995,59.2850933,POINT (11.1127995 59.2850933)
573,SN50525,Rv555 Sotrabrua vest,5.1555,60.372,POINT (5.1555 60.372)
574,SN43895,Fv44 Kvassheim,5.6815,58.5505,POINT (5.6815 58.5505)
575,SN224740,Borgvattnet D,15.8283,63.4248,POINT (15.8283 63.4248)
576,SN65320,Fv6200 Verjeskiftbrua,7.99333,63.478,POINT (7.99333 63.478)
577,SN25090,Hemsedal - Fetjo,8.532364,60.867445,POINT (8.532364 60.867445)
578,SN45770,Hjelmeland,6.1498,59.23,POINT (6.1498 59.23)
579,SN56895,Fv613 Gaularfjell - Mjell,6.3215,61.34567,POINT (6.3215 61.34567)
580,SN59820,Fv654 Herøybrua,5.72083,62.3195,POINT (5.72083 62.3195)
581,SN18810,Bygdøy,10.6815,59.9118,POINT (10.6815 59.9118)
582,SN300400,Mariner A,1.06,59.59,POINT (1.06 59.59)
583,SN2282000,,34.2666666666667,61.8166666666667,POINT (34.2666666666667 61.8166666666667)
584,SN5370,Fv24 Rasan,11.50867,60.52517,POINT (11.50867 60.52517)
586,SN17150,Rygge,10.798,59.3742,POINT (10.798 59.3742)
587,SN18020,Lambertseter,10.8185,59.8775,POINT (10.8185 59.8775)
589,SN50507,Fv5368 Bønesskogen,5.29917,60.331,POINT (5.29917 60.331)
590,SN58950,Grodås,6.517,61.972,POINT (6.517 61.972)
591,SN1182600,,17.8333333333333,48.6166666666667,POINT (17.8333333333333 48.6166666666667)
592,SN68173,Gløshaugen,10.4072,63.4153,POINT (10.4072 63.4153)
593,SN4715,NULL,11.1827,60.1481,POINT (11.1827 60.1481)
594,SN73466,NORDLI,13.5978,64.4595,POINT (13.5978 64.4595)
595,SN67150,Leinstrand,10.2733,63.3281,POINT (10.2733 63.3281)
596,SN84905,E10 Bjørnfjell ,18.1035,68.436,POINT (18.1035 68.436)
597,SN55720,Skardsbøfjellet,7.0183,61.2168,POINT (7.0183 61.2168)
598,SN46820,Fv520 Ilstad,6.26917,59.56117,POINT (6.26917 59.56117)
599,SN26992,Sande - Foss,10.2291486,59.6269639,POINT (10.2291486 59.6269639)
600,SN55729,Rv5 Vatnasete IoT,6.92339,61.33374,POINT (6.92339 61.33374)
601,SN19958,Sylling,10.2937,59.8953,POINT (10.2937 59.8953)
602,SN76750,Sandnessjøen,12.4785,65.9635,POINT (12.4785 65.9635)
603,SN605200,,8.215,56.7066666666667,POINT (8.215 56.7066666666667)
604,SN52535,Fedje,4.715,60.7525,POINT (4.715 60.7525)
605,SN90800,Torsvåg fyr,19.4997,70.2452,POINT (19.4997 70.2452)
606,SN294200,,22.4633333333333,61.8386111111111,POINT (22.4633333333333 61.8386111111111)
607,SN1561400,,23.3833333333333,42.65,POINT (23.3833333333333 42.65)
609,SN1065500,,9.95777777777778,49.7702777777778,POINT (9.95777777777778 49.7702777777778)
610,SN86520,Kleiva,15.2832298,68.6481059,POINT (15.2832298 68.6481059)
611,SN46380,Kvanndalen,6.9777,59.6814,POINT (6.9777 59.6814)
612,SN39750,Byglandsfjord,7.803,58.6863,POINT (7.803 58.6863)
613,SN40405,Rv9 Bykle,7.3405,59.35017,POINT (7.3405 59.35017)
614,SN76956,Goliat ,22.25,71.3112,POINT (22.25 71.3112)
615,SN63705,Oppdal,9.666,62.6027,POINT (9.666 62.6027)
616,SN20954,Draupner,2.4728,58.1888,POINT (2.4728 58.1888)
617,SN52750,Risnes,5.2108,60.8462,POINT (5.2108 60.8462)
618,SN207290,Kangos D,22.6647,67.4954,POINT (22.6647 67.4954)
619,SN496228003,Hamang-Bærum-3,10.5067,59.8992,POINT (10.5067 59.8992)
620,SN27315,Ramnes (Kile) ,10.2397,59.3808,POINT (10.2397 59.3808)
621,SN490391008,300 kV Mauranger – Samnanger-8,6.29289,60.12143,POINT (6.29289 60.12143)
622,SN19940,Lier,10.2598,59.7908,POINT (10.2598 59.7908)
623,SN69420,Kluksdal,11.9045,63.2855,POINT (11.9045 63.2855)
624,SN1135,Fv884 Prestebakke,11.54083,58.99,POINT (11.54083 58.99)
625,SN30249,Langangen ,9.802,59.0875,POINT (9.802 59.0875)
627,SN33990,E134 Haukelifjell,7.08733,59.84983,POINT (7.08733 59.84983)
628,SN62700,Hostadvatn,7.2436,62.9087,POINT (7.2436 62.9087)
629,SN90100,Pålfinnmoen,18.6773,69.414,POINT (18.6773 69.414)
630,SN90755,Vannvåg,19.9963,70.079,POINT (19.9963 70.079)
631,SN90450,Tromsø (Vervarslinga),18.9368,69.6537,POINT (18.9368 69.6537)
632,SN27055,E18 Hanekleiva,10.1755,59.58317,POINT (10.1755 59.58317)
633,SN35210,Gjerstad,9.0263,58.87,POINT (9.0263 58.87)
634,SN61408,E136 Horgheim,7.76117,62.48883,POINT (7.76117 62.48883)
635,SN48085,Stord,5.459669,59.762382,POINT (5.459669 59.762382)
636,SN88440,Sifjord ,17.149,69.2858,POINT (17.149 69.2858)
637,SN43007,E39 Drangsdalen,6.4062,58.4727,POINT (6.4062 58.4727)
638,SN231900,Börtnan,13.8458333333333,62.7558333333333,POINT (13.8458333333333 62.7558333333333)
639,SN212000,Ärrenjarka,18.0166666666667,66.8833333333333,POINT (18.0166666666667 66.8833333333333)
640,SN240800,Blomskog,12.0780555555556,59.2219444444444,POINT (12.0780555555556 59.2219444444444)
641,SN68110,Skistua,10.2642,63.4182,POINT (10.2642 63.4182)
642,SN27073,Bringåker,10.242283,59.4979054,POINT (10.242283 59.4979054)
643,SN31550,Møsvassdammen,8.3265,59.8295,POINT (8.3265 59.8295)
644,SN91715,Fv866 Skattørsund,20.8985,70.00333,POINT (20.8985 70.00333)
645,SN3366300,,27.7797222222222,48.4525,POINT (27.7797222222222 48.4525)
646,SN94810,Lafjorden,25.55957,70.8926,POINT (25.55957 70.8926)
647,SN27270,Tønsberg (Kilen),10.4312,59.2782,POINT (10.4312 59.2782)
648,SN91724,Skjervøy Slakteri,20.99029,70.0355,POINT (20.99029 70.0355)
649,SN46425,E134 Røldalstunnel,6.7383,59.8228,POINT (6.7383 59.8228)
650,SN77405,E6 Hansmyran,13.37935,65.20217,POINT (13.37935 65.20217)
651,SN85560,Leknes LH,13.61214,68.1557873,POINT (13.61214 68.1557873)
652,SN44550,Sola Radiosonde,5.6645,58.8725,POINT (5.6645 58.8725)
653,SN65230,Hemne (Lenes),9.0115,63.2613,POINT (9.0115 63.2613)
654,SN1210000,,15.5805555555556,54.1827777777778,POINT (15.5805555555556 54.1827777777778)
655,SN55705,Rv5 Kaupanger,7.20983,61.20167,POINT (7.20983 61.20167)
656,SN48330,Slåtterøy fyr,5.0668,59.907,POINT (5.0668 59.907)
657,SN46930,Vats i Vindafjord,5.720879,59.4925981,POINT (5.720879 59.4925981)
658,SN40300,Rv9 Reimamoen,7.41,59.27133,POINT (7.41 59.27133)
659,SN69010,Svarttjørnbekken,10.648,63.3188,POINT (10.648 63.3188)
660,SN27318,Undrumsdal,10.3672,59.363,POINT (10.3672 59.363)
661,SN91251,Váddjá,20.5268,69.4722,POINT (20.5268 69.4722)
662,SN60980,Fv5957 Giskebrua,6.07617,62.50817,POINT (6.07617 62.50817)
663,SN286900,,29.2225,65.9955555555556,POINT (29.2225 65.9955555555556)
664,SN5660,Roverud,12.0913,60.2537,POINT (12.0913 60.2537)
665,SN715700,,2.53444444444444,49.0152777777778,POINT (2.53444444444444 49.0152777777778)
666,SN18310,Tøyen ,10.7747,59.9147,POINT (10.7747 59.9147)
667,SN49631,Eidfjord,7.0659746,60.4647338,POINT (7.0659746 60.4647338)
668,SN240390,Ekenäs,13.2384,58.8973,POINT (13.2384 58.8973)
669,SN47890,Opstveit,6.017,59.8578,POINT (6.017 59.8578)
670,SN61070,E39 Ørskogfjell,6.949,62.5325,POINT (6.949 62.5325)
671,SN296500,,25.6308333333333,60.9622222222222,POINT (25.6308333333333 60.9622222222222)
672,SN90650,Grunnfjord,19.573,70.0083,POINT (19.573 70.0083)
673,SN1051300,,7.15861111111111,50.8661111111111,POINT (7.15861111111111 50.8661111111111)
674,SN226080,Nora-Östanö D,18.1795,62.8599,POINT (18.1795 62.8599)
675,SN62290,Molde − Nøisomhed,7.2275,62.7413,POINT (7.2275 62.7413)
676,SN728000,,5.08833333333333,47.2677777777778,POINT (5.08833333333333 47.2677777777778)
677,SN82970,E6 Kråkmofjellet,15.91417,67.74633,POINT (15.91417 67.74633)
678,SN38730,Hynnekleiv,8.4167,58.6007,POINT (8.4167 58.6007)
679,SN8800,Rv3 Østlund,10.90967,61.8645,POINT (10.90967 61.8645)
680,SN3363100,,22.2611111111111,48.6333333333333,POINT (22.2611111111111 48.6333333333333)
681,SN56010,Høyanger Verk,6.0702,61.22,POINT (6.0702 61.22)
682,SN770,Ellefsplass,11.4525,62.204,POINT (11.4525 62.204)
683,SN97020,E75 Roavvegieddi,27.039387,69.916538,POINT (27.039387 69.916538)
684,SN19925,Lierskogen,10.3292,59.8207,POINT (10.3292 59.8207)
685,SN12550,Kise på Hedmark,10.8055,60.7733,POINT (10.8055 60.7733)
686,SN234720,Hudiksvall,17.086,61.7167,POINT (17.086 61.7167)
687,SN1120,Fv220 Enningdalen,11.520893,58.907349,POINT (11.520893 58.907349)
688,SN90740,Grøtnesdalen,19.6316,69.8544,POINT (19.6316 69.8544)
689,SN49855,Rv7 Krossdalen,7.438096,60.381789,POINT (7.438096 60.381789)
690,SN254000,Kroppefjäll,12.1975,58.6069444444444,POINT (12.1975 58.6069444444444)
691,SN391700,,-6.22583333333333,54.6633333333333,POINT (-6.22583333333333 54.6633333333333)
692,SN18265,E6 Djupdalen,10.975,59.962,POINT (10.975 59.962)
693,SN241090,Kindsjön D,12.7103,60.6591,POINT (12.7103 60.6591)
694,SN490387090,300 kV Blåfalli – Mauranger-90,6.18361,60.10106,POINT (6.18361 60.10106)
695,SN295800,,28.1511111111111,61.0441666666667,POINT (28.1511111111111 61.0441666666667)
696,SN37070,Rv41 Åmli,8.562,58.90317,POINT (8.562 58.90317)
697,SN76968,Visund,2.4327,61.3648,POINT (2.4327 61.3648)
698,SN214910,Glommersträsk,19.6673,65.278,POINT (19.6673 65.278)
699,SN76250,Sømna (Stein),12.1643952,65.2965004,POINT (12.1643952 65.2965004)
700,SN291700,,27.7994444444444,63.0083333333333,POINT (27.7994444444444 63.0083333333333)
701,SN715000,,2.4275,48.9675,POINT (2.4275 48.9675)
702,SN219100,Storön,23.1008333333333,65.6983333333333,POINT (23.1008333333333 65.6983333333333)
703,SN628000,,6.58472222222222,53.1236111111111,POINT (6.58472222222222 53.1236111111111)
704,SN85545,Leknes nord,13.6,68.15,POINT (13.6 68.15)
705,SN8450,Atndalen (nedre),10.501,61.791,POINT (10.501 61.791)
706,SN26950,Svelvik - Knem,10.4047,59.6027,POINT (10.4047 59.6027)
